timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1586200447823,981,HTTP Request GET,200,OK,Grupa wątków 1-1,text,true,,1266,133,2,2,http://ez58211rss.azurewebsites.net/,981,0,383
1586200448743,892,HTTP Request GET,200,OK,Grupa wątków 1-2,text,true,,1266,133,2,2,http://ez58211rss.azurewebsites.net/,892,0,282
1586200449743,1924,HTTP Request GET,200,OK,Grupa wątków 1-3,text,true,,5910,133,4,4,http://ez58211rss.azurewebsites.net/,1924,0,284
1586200448807,3318,HTTP Request SAVE,200,OK,Grupa wątków 1-1,text,true,,6296,409,5,5,https://ez58211rss.azurewebsites.net/,1684,0,1214
1586200448807,1684,HTTP Request SAVE-0,302,Found,Grupa wątków 1-1,text,true,,386,276,5,5,https://ez58211rss.azurewebsites.net/save,1684,0,1214
1586200450492,1633,HTTP Request SAVE-1,200,OK,Grupa wątków 1-1,text,true,,5910,133,5,5,https://ez58211rss.azurewebsites.net/,1633,0,0
1586200450746,2186,HTTP Request GET,200,OK,Grupa wątków 1-4,text,true,,10553,133,6,6,http://ez58211rss.azurewebsites.net/,2186,0,296
1586200449636,3362,HTTP Request SAVE,200,OK,Grupa wątków 1-2,text,true,,10939,409,6,6,https://ez58211rss.azurewebsites.net/,1452,0,872
1586200449636,1452,HTTP Request SAVE-0,302,Found,Grupa wątków 1-2,text,true,,386,276,6,6,https://ez58211rss.azurewebsites.net/save,1452,0,872
1586200451088,1910,HTTP Request SAVE-1,200,OK,Grupa wątków 1-2,text,true,,10553,133,6,6,https://ez58211rss.azurewebsites.net/,1906,0,0
1586200451743,2192,HTTP Request GET,200,OK,Grupa wątków 1-5,text,true,,10553,133,7,7,http://ez58211rss.azurewebsites.net/,2192,0,283
1586200451669,3886,HTTP Request SAVE,200,OK,Grupa wątków 1-3,text,true,,15581,409,8,8,https://ez58211rss.azurewebsites.net/,1312,0,870
1586200451669,1312,HTTP Request SAVE-0,302,Found,Grupa wątków 1-3,text,true,,386,276,8,8,https://ez58211rss.azurewebsites.net/save,1312,0,870
1586200452981,2574,HTTP Request SAVE-1,200,OK,Grupa wątków 1-3,text,true,,15195,133,8,8,https://ez58211rss.azurewebsites.net/,2570,0,0
1586200452742,3143,HTTP Request GET,200,OK,Grupa wątków 1-6,text,true,,15195,133,9,9,http://ez58211rss.azurewebsites.net/,2858,0,282
1586200453742,3789,HTTP Request GET,200,OK,Grupa wątków 1-7,text,true,,19837,133,10,10,http://ez58211rss.azurewebsites.net/,3509,0,287
1586200452933,4801,HTTP Request SAVE,200,OK,Grupa wątków 1-4,text,true,,20223,409,10,10,https://ez58211rss.azurewebsites.net/,1315,0,874
1586200452933,1315,HTTP Request SAVE-0,302,Found,Grupa wątków 1-4,text,true,,386,276,10,10,https://ez58211rss.azurewebsites.net/save,1315,0,874
1586200454248,3486,HTTP Request SAVE-1,200,OK,Grupa wątków 1-4,text,true,,19837,133,10,10,https://ez58211rss.azurewebsites.net/,3203,0,0
1586200454746,4435,HTTP Request GET,200,OK,Grupa wątków 1-8,text,true,,24479,133,12,12,http://ez58211rss.azurewebsites.net/,4150,0,280
1586200453936,5528,HTTP Request SAVE,200,OK,Grupa wątków 1-5,text,true,,24865,409,12,12,https://ez58211rss.azurewebsites.net/,1327,0,874
1586200453936,1327,HTTP Request SAVE-0,302,Found,Grupa wątków 1-5,text,true,,386,276,12,12,https://ez58211rss.azurewebsites.net/save,1327,0,874
1586200455263,4201,HTTP Request SAVE-1,200,OK,Grupa wątków 1-5,text,true,,24479,133,12,12,https://ez58211rss.azurewebsites.net/,3860,0,0
1586200455745,4396,HTTP Request GET,200,OK,Grupa wątków 1-9,text,true,,24479,133,13,13,http://ez58211rss.azurewebsites.net/,4114,0,286
1586200456746,5079,HTTP Request GET,200,OK,Grupa wątków 1-10,text,true,,29121,133,15,15,http://ez58211rss.azurewebsites.net/,4794,0,288
1586200452126,9705,HTTP Request SEND,200,OK,Grupa wątków 1-1,text,true,,29507,409,15,15,https://ez58211rss.azurewebsites.net/,4359,0,881
1586200452126,4359,HTTP Request SEND-0,302,Found,Grupa wątków 1-1,text,true,,386,276,15,15,https://ez58211rss.azurewebsites.net/send,4359,0,881
1586200456485,5346,HTTP Request SEND-1,200,OK,Grupa wątków 1-1,text,true,,29121,133,15,15,https://ez58211rss.azurewebsites.net/,5059,0,573
1586200455886,6152,HTTP Request SAVE,200,OK,Grupa wątków 1-6,text,true,,29507,409,15,15,https://ez58211rss.azurewebsites.net/,1319,0,874
1586200455886,1319,HTTP Request SAVE-0,302,Found,Grupa wątków 1-6,text,true,,386,276,15,15,https://ez58211rss.azurewebsites.net/save,1319,0,874
1586200457204,4834,HTTP Request SAVE-1,200,OK,Grupa wątków 1-6,text,true,,29121,133,15,15,https://ez58211rss.azurewebsites.net/,4549,0,0
1586200457748,5058,HTTP Request GET,200,OK,Grupa wątków 1-11,text,true,,29121,133,16,16,http://ez58211rss.azurewebsites.net/,4764,0,282
1586200452999,10854,HTTP Request SEND,200,OK,Grupa wątków 1-2,text,true,,34149,409,17,17,https://ez58211rss.azurewebsites.net/,4556,0,868
1586200452999,4556,HTTP Request SEND-0,302,Found,Grupa wątków 1-2,text,true,,386,276,17,17,https://ez58211rss.azurewebsites.net/send,4556,0,868
1586200457554,6299,HTTP Request SEND-1,200,OK,Grupa wątków 1-2,text,true,,33763,133,17,17,https://ez58211rss.azurewebsites.net/,6011,0,868
1586200457531,6711,HTTP Request SAVE,200,OK,Grupa wątków 1-7,text,true,,34149,409,17,17,https://ez58211rss.azurewebsites.net/,1307,0,868
1586200457531,1307,HTTP Request SAVE-0,302,Found,Grupa wątków 1-7,text,true,,386,276,17,17,https://ez58211rss.azurewebsites.net/save,1307,0,868
1586200458838,5404,HTTP Request SAVE-1,200,OK,Grupa wątków 1-7,text,true,,33763,133,17,17,https://ez58211rss.azurewebsites.net/,5119,0,0
